Text,emotion
"Whatever happens tonight,Lindsay's gonna be fine.",happiness
She's a remarkable young woman.,happiness
She's gonna be successfulthrough life.,happiness
And what she did today,neutral
"just showed the kind of personthat she really is,",anger
and that's who I can respect.,neutral
"And then also,",neutral
Lindsay and Jonathan havealways been head-to-head,anger
every single competition.,neutral
"So Lindsay goingand stepping up,",neutral
I don't think wasa bad decision,neutral
based on the track record.,neutral
"And, like, I hope that,",happiness
"however this turns out, that youdon't lose that competitiveness,",neutral
because that's a good traitto have.,neutral
"- And I want you to know that, okay?- Thank you.",happiness
I appreciate that. Thank you.,happiness
"Omar, was it hardfor you to sit out",neutral
from a competitionpoint of view?,neutral
"I was sitting on the benchwatching them, very impressed,",surprise
"but also happy with the decisionthat I made, because I grew up,",happiness
"my parents were like, ""You getan education, and that's it.",anger
"You don't, you don't go to gym class. I don't care.""",anger
"So, you know,that's not my strength",neutral
to go up against these two.,fear
"All right,so you get back to camp.",neutral
"Maryanne, what's the vibe?",neutral
"Because you can't""kind of"" approach it",anger
"like there might be a vote,'cause there might be a vote,",surprise
depending on what happenswith Do or Die.,fear
"The scrambling always starts,you know?",surprise
"And there's some peoplewho are going in,",neutral
they're pullingmany people aside.,surprise
There's some peoplewho are just like...,disgust
And then it's the head nod planor the scramble plan,neutral
that goes tonight if...,surprise
And if it even happens.,neutral
"So, Mike, does that mean",surprise
that there are literallydifferent ways,neutral
of communicatingfor different plans,neutral
within different alliances?,neutral
Absolutely.,neutral
It's either... or it's...,surprise
"But if you see this one,get to the water well.",fear
"You see this one, just relax.",happiness
So you kind of knowthe winks and the nods.,surprise
"Drea, when you seethe sign Mike talked about,",anger
"which is, you know, 911,",surprise
how do you react in the moment?,surprise
"I see who he's looking at,and I observe.",surprise
Just like I seewhen Jonathan gets up,neutral
and tries to talk to numerouspeople throughout the day.,neutral
And I observe.,neutral
"And I see when numerous peoplego to the water well,",neutral
and they come back andtheir canteens are still empty.,sadness
I observe.,neutral
"When they go for wood,",neutral
but there's no wood in their hands.,surprise
I observe.,neutral
"Omar, it was almost gettinglike a horror movie,",fear
"the way she's, ""I've been watching you.""Yeah. Yeah.",surprise
It's a creepy vibe.,fear
"Like, all of a sudden,you introduce this twist,",surprise
and now we can't justassume Lindsay's going home.,fear
Somebody else may be going home.,fear
"Today was the most paranoidI've ever seen people,",fear
"and it's weird, 'causewe might not even have a vote.",surprise
"Jonathan, what kind of energy",neutral
"did you feel, knowingthat you were safe tonight?",surprise
"When people talk to you,it's a whole different level,",neutral
"because they look at youand go, ""Well, Jonathan's safe.",surprise
"So I can tell him moreor I can do more.""",neutral
They work with you more.,neutral
"Drea, that's really interesting,because if somebody",neutral
were to tell Jonathanmore than they might normally--,neutral
"because tonight he's safe--and there is no vote,",happiness
then Jonathan just gotall this free information.,neutral
Him havingwhatever information he has,neutral
doesn't change my gameplay.,neutral
I didn't come into Survivorto just depend on other people,anger
to help me get through.,neutral
"Alliances are there,",neutral
"but alliances alsoflip on people, as we see.",fear
So I play like it's my last day.,happiness
"Listen, everything you sayin this game to somebody",anger
means something aboutor to somebody.,neutral
So you have to be carefulhow you choose your words.,fear
"Even in just regular talk,",neutral
because peoplemisinterpret sometimes,anger
what you say to meansomething different.,surprise
"And you say, like,""I didn't mean that at all.""",anger
"Omar, that's alsovery interesting,",surprise
in that Mike is saying sometimes,neutral
"you could say something wrong,even unintentionally.",fear
"Yeah, I mean, that's alsowhy you have to be careful",fear
"with the winks and the nods,",neutral
'cause peoplemight get the wrong idea.,fear
"And sometimes,you need to know when to stop.",neutral
"Because, like Mike said,",neutral
"""You keep going, you're gonnarun out into the train tracks",fear
"and get run over.""",fear
"All right,before we go to the vote,",neutral
we have to determine ifthere is going to be a vote.,neutral
"Let me set up the game, Lindsay.",neutral
Good luck.,happiness
"- Good luck, Linds.- Good luck, Lindsay.",neutral
Thank you.,happiness
"- Oh, my God.- Gosh.",surprise
"All right, Lindsay, come on up.",neutral
"Good luck, Linds.",happiness
"All right, Lindsay,we have three Do or Die boxes.",neutral
In one of these boxesis a flame.,surprise
Flame represents life.,neutral
"If you choose the flame,you live, you survive.",surprise
"- You make the final six.- Oh, my gosh.",surprise
"You can't be voted out.- Oh, my gosh.",surprise
Two of these boxes have a skull.,fear
Skull represents death.,sadness
"Death.You draw the skull,",neutral
"there is no vote, you're out,",anger
you join the jury.,neutral
"It's a big, big decision.Take a moment.",neutral
"I have my idea on one box,",neutral
- but then I have a backup of another box.- Mm.,neutral
"- Oh... you guys.- That's a, that's a problem.",sadness
"- I'm-- I'm stalling, as you can see.",fear
Okay. Middle box.,neutral
"Before we open your box,",fear
I'm gonna openone of these two boxes.,surprise
- Okay?- Okay.,neutral
The skull.,fear
"Oh, my God.",surprise
There is now one skulland one flame.,surprise
"The last twist is,you can swap them if you want.",surprise
"Oh, gosh.",surprise
"Your gut told youto do something,",fear
but you alsosaid you had a backup plan.,surprise
That was my backup plan.,neutral
"Oh, God.",fear
So I'm gonna go with my gut.,neutral
You're gonna staywith what you chose?,anger
"- Yeah.- Come on, Linds.",neutral
"If it is a flame,",surprise
you're guaranteeda spot in the final six.,happiness
"If it's a skull,you're out of the game",surprise
and will go to the jury.,neutral
Let's reveal your box.,surprise
"Oh, my God!Yeah!",surprise
"- Oh, my gosh.- Yes!",surprise
Wow.,surprise
"Oh, my gosh. Yes, Lindsay.",surprise
"- You drew the flame. You are safe.- Oh, my God.",surprise
Here is the other skull.,neutral
"Oh, my gosh. Wow.",surprise
"Oh, my God.",surprise
- You deserve that.- Wow.,surprise
- You're back.- Good job. Man.,happiness
That's crazy.,surprise
"Damn, Jeff.",anger
Man.,neutral
What's the feeling right now?,neutral
So much relief.,happiness
"I... I-I don't know. I'm, like,speechless at this moment.",surprise
I can't even...,anger
"God, I love Survivor. This is awesome.",happiness
"Great job, Linds.",happiness
- Good job.- Holy crap.,happiness
- Great job. U-Unbelievable.- Yeah.,happiness
"- Oh, my gosh.- Wow.",surprise
"All right,despite the celebration,",neutral
this meanswe are going to vote.,neutral
One second. Yes.,neutral
So...,neutral
...I've heard that my namehas been out there a few times.,fear
"And luckily, my work fromearlier in the season helped me",happiness
find this amazing advantage.,surprise
The Knowledge Is Power advantage.,neutral
"""This advantageoffers you power in the game.",neutral
"""Here's how it works.",neutral
"""You are allowedto ask one player",neutral
"""either ofthe following two questions:",neutral
"""Do you have an advantage?Or do you have an idol?",neutral
"""If the answer is yes, theymust give you the advantage",neutral
"""or idol, and it becomes yours.",neutral
"""If the answer is no,",neutral
"""you receive nothing",sadness
"""and this advantagebecomes powerless.",neutral
"""To be clear, you can onlyask one player one question",neutral
"one time. That is it.""",neutral
"And I can verify they can'tlie, 'cause I know who has what.",anger
Perfect.Okay.,neutral
"Mike, do you have an idol?",neutral
No.,neutral
Oh...,sadness
That wasn't good.,sadness
"Oh, my gosh!",surprise
"About a half an hour before Tribal,",neutral
Omar made me aware,surprise
that Dreahad this little trinket,happiness
that she's gonna use against me.,fear
Okay.,neutral
"But if I don't have my idolon me,",neutral
Drea can't take it.,sadness
I'm giving you my idol.,surprise
Giving away an immunity idol.,surprise
Could I be takento the cleaners by these guys?,fear
Will they give it back?They don't have to give it back.,anger
"They could say,""Nah, Mike, it's mine,""",anger
and knock me out tonight.,surprise
"- And with that, it is time to vote.- Time to vote.",neutral
"Romeo, you're up.",neutral
"Nice try, Drea.",neutral
"If anybody hasan advantage or an idol,",neutral
"and you want to play it,now would be the time to do so.",neutral
"All right, I'll read the votes.",surprise
First vote. Drea.,neutral
"Mike. One vote Drea,one vote Mike.",surprise
Drea. Two votes Drea.,neutral
Mike. We're tied again.,surprise
"Two votes Drea,two votes Mike.",neutral
Drea.,neutral
Three votes Drea.,neutral
Mike. We're tied again.,surprise
"Three votes Drea,three votes Mike.",neutral
Drea.,neutral
"That's four votes Drea,three votes Mike.",neutral
One vote left.,neutral
12th person voted outof Survivor 42.,surprise
I gave it all.,sadness
"I love you, baby. Give me a hug.",happiness
"- Good job, Drea.- Hey, great job.",happiness
Great job.I went out fighting.,happiness
I'm proud of you.I love you.,happiness
"You threw two...I love you, too.",happiness
I threw two on you.,surprise
Yeah.,neutral
I'm still coming out.,neutral
I love you.,happiness
Bye.,neutral
"Oh, my God. Oh.",fear
"Lindsay, I'm rooting for you. You know why.Thank you.",happiness
"Jonathan, believe it or not,",surprise
"you were never on my radar,but you were always after me.",surprise
"Mike, if you make it to the end,you'll probably win.",surprise
Thank you.Kiss of death.,disgust
"Romeo, you've beenon the block every time.",neutral
"Omar, you're the only personI told the secret to,",neutral
and I want everyone elseto know that.,neutral
"Maryanne, keep being you, babe.",happiness
Thank you.You're welcome.,happiness
"Love you, Drea.Bye, Drea. Hey.Bye, Drea.",neutral
You gave me two. I like it.,happiness
I know! I really did!,surprise
