Text,emotion
"And so,my dumb self told Cassidy",Neutral
about my idol.,Neutral
"Well, look,if you do have an idol",Neutral
"and you're not playing it,I won't hold that against you,",neutral
just so you know.,Neutral
- You bitch. [laughs]- [laughs],Neutral
KARLA:So I'm concernedbecause Sami told me,fear
"Cassidy has said,",neutral
"""You know, Karla may seemlike a big threat.""",fear
"I don't know how true or notit may be,",neutral
but it feels very true to me.,Neutral
"I feel like he's on the bottom,",sadness
"so he's gonna try to,like, potentially sow",Neutral
some mistrust between us.,Fear
I just want to get ahead of that,Neutral
in case he is tryingto say ... about me.,Fear
"No, no, he's not.I mean, obviously,",Neutral
I'm in a very vulnerableposition because I...,fear
"I mean, so am I.",Neutral
"Well, and I also told yousomething that...",Neutral
- I know.- I hope just stays between us,Neutral
- It will. It will.- because it's... scary.,fear
"She knows I have an idol,",Neutral
"and she's seeing my gameplay,and it's very similar to her.",Neutral
"And so, that kind ofmakes me wonder, is",neutral
"my closest person here, my ally,really my ally?",Surprise
- Do you trust me? Okay.- I do. I do.,Happiness
I have to act first.Time is running out.,Fear
"We have six days left,",Neutral
"and if I don'tgo on the offense,",neutral
this game is gonnabe decided for me.,Neutral
I would love to see two girlsin the... in the finale.,Happiness
Yeah.,Neutral
♪ ♪,neutral
OWEN:These sunrises are nevergonna get old.,happiness
"No, brah.",Neutral
"OWEN:Yeah, those clouds--they're magical.",happiness
Yeah.,Neutral
- OWEN: Six more days.- CASSIDY: Yeah.,Neutral
OWEN:Crazy.,Neutral
"- CODY: We got company, y'all.- Where?",Fear
[boat engine humming],Neutral
"KARLA:Aw, no.",Sadness
- CODY: Boat mail.- What the heck?,Surprise
- [whooping]- GABLER: We have a visitor?- KARLA: Yup.,Surprise
"GABLER:When a boat pulls up,it's always",neutral
something monumental.,Neutral
The last time a boat pulled up,Neutral
"was about 20 days ago,",Neutral
"and I went on a journey,and that changed my game.",Happiness
"So, we knew",Neutral
it was gonna besomething dramatic immediately.,Neutral
Okay.,Neutral
[Cassidy gasps],Surprise
- Go! Go!- [Cassidy shrieks],Fear
"OWEN: We just take off likebats out of hell, and it's just",fear
"off to the races immediately,no-no discussion needed.",Neutral
SAMI: It's crazy 'cause lookingfor things in Survivor--,neutral
it's like a taboo.You don't do it.,Disgust
Now here we are at final seven.We don't care anymore.,Sadness
And I'm gonnaneed this advantage,Neutral
"in the game'cause I'm on the bottom,",Sadness
so I need this.,Neutral
"SAMI: Oh, yeah.",Neutral
"SAMI:I'm looking for the color.I'm looking for, like,",neutral
an aqua color.,Neutral
"Not seeing it,and so I'm looking",Neutral
"high and lowfor this thing, and I...",Neutral
I don't know.,Neutral
It's a lot harder than it looks.,Neutral
OWEN:The pace coming out of the gateis fast and furious.,Neutral
Everyone is out here looking.,Neutral
"Cody's got a stick,",Neutral
"poking around,",neutral
Gabler's going off the path.,Neutral
Holy moly.This is like a needle,Neutral
in a hay field.,Neutral
"CASSIDY:I would love to findan advantage, but truthfully,",neutral
I haven't had good luckfinding anything in this game.,Disgust
"I've had to, like, get byby, like, the seat of my pants.",Neutral
"You know, I haven't hadany idols or advantages.",Neutral
"I mean, I've looked.So I'm worried",fear
that mainly that Samiwill find an advantage.,Neutral
Excitement's turningto discouragement.,Sadness
- Same.- I've just been everywhere.,Neutral
"You know, we could do a... Uh,you want to do a ""lurp"" walk?",Neutral
- CASSIDY: What's that?- Long rangereconnaissance patrol.,Neutral
OWEN:We start grouping upfor a search.,Neutral
Gabler teaches us about some,neutral
search technique that they usedduring the Vietnam War.,Neutral
Keep lurping.,Neutral
Looking straightand left and right,Neutral
"and having a group, like,",neutral
kind of likerecon tower situation.,Neutral
This is howthey did it in Vietnam.,Neutral
They walked through the junglein little teams of four.,Neutral
"Never usually above eye level.Am I right, guys?",Neutral
- I don't know.- I don't know.,Neutral
Do we call it quits?Do we keep looking?,Neutral
Yeah.,Neutral
Kind of want to...,Neutral
"Give me some blue string, Jeff.Come on, man.",Neutral
♪ ♪,neutral
"CODY:The excitement wears off,",Neutral
"and then you start thinking,and you look at other people.",neutral
"""Well, maybe they're not lookingas hard as they first were,",neutral
"""so maybe they found itand they're just",neutral
"digging aroundfor the hell of it.""",Neutral
But the last thingI want to do is know,Sadness
that it was foundafter I gave up.,Surprise
I don't have that in me.,Neutral
I would be embarrassed,Fear
to know that it was foundafter I stopped looking.,Surprise
"Dude, we've torn this placeapart, man. That's for sure.",Neutral
- You think so?- I think that'sa very strong possibility.,Neutral
"I mean, I don't know.",Neutral
"I've looked all over, man.I found nothing.",Disgust
"So, I may just... I mean,it's about time to get...",Neutral
"- I mean, how much energy and...- Before you get exhausted?",Neutral
"Yeah, it's probablya very good idea.",Neutral
"I may go back there,just do my beach swim.",Happiness
"Yeah. For me, it's, like, howlong do I stay here and search?",Neutral
- I've-I've walked thiswhole thing four times.- Yeah.,Neutral
"I've walked it slow, I've walkedit fast, I've walked it...",Neutral
CODY:I'm talking to Gabler.,Neutral
"I catch,out of the corner of my eye,",neutral
"something, like, the same coloras the tree trunk.",Neutral
It's about time to get...I mean...,Neutral
"CODY:At this point I'm thinking,",neutral
"""Oh, boy, uh, what do I do now?""",Fear
"So I just kind of, like,put my hand up casually",Neutral
and waited for him to leave.,Neutral
"[quietly]:Yeah, baby.",Happiness
I could just screamat the top of my lungs.,Anger
That's what I really wantto do right now.,Neutral
I can't help myself. I doa little shimmy-shake dance.,Happiness
"Like, I'm pretty stoked.Like, ""Oh, bro.""",happiness
Thank God I had the tenacityto come back out here.,Happiness
Ooh. I'm a gambler.I love this.,happiness
Water now startingto crest above that grate.,Fear
[inhaling sharply],Neutral
CODY:We've all seen Survivor.,Neutral
We've all seen this challenge.,Neutral
"It's scary,but for me, I'm going,",fear
"""I live in Hawaii, I lovethe ocean, I'm in all the time.""",happiness
This is awesome.This is so awesome.,happiness
I am the front-runner on this.,Happiness
But I also haveto think of my other players.,Neutral
"After living on an islandwith people for 21 days,",neutral
I should know who is comfortable,Neutral
in a panic situation.,fear
I had to makethe right decision here because,fear
"it's a double shot at immunity,and I can't blow it.",Fear
I'm feeling very good about it.,happiness
"I got a smile so big,I can taste the earwax.",Happiness
Mm!,Neutral
"If you want this, you gotto apply to be on Survivor.",Neutral
♪ ♪,neutral
"All right, shall we getto today's immunity challenge?",Neutral
"- [all voicing assent]- Yes, sir.- First things first.",Neutral
"- Cassidy.- No! All right,I'm winning it back.",Anger
- Got to take it back.You can win it back.- [laughs],Happiness
Thank you.,Happiness
"Once again,immunity is back up for grabs.",Neutral
Today's challengeis going to test,neutral
your ability to remain calm,Neutral
when everything elsein your body says otherwise.,Neutral
You're gonna take a spotunder a grated steel barrier.,Neutral
"As the tide rises, yourbreathing room will decrease",Fear
"until ultimately,",neutral
there is nowhere leftto breathe.,Fear
"The person who laststhe longest wins immunity,",Neutral
is guaranteed a spotin the final six.,Happiness
Losers-- Tribal Council tonight,Neutral
where somebody will bevoted out of this game.,Neutral
Their dream of winning Survivor43 will come to an end.,Sadness
"All right, we're gonnadraw for spots,",Neutral
"we'll get started.Yeah, Cody.",Neutral
"But Jeff, I found somethingin the jungle today.",Surprise
- No.- And it's a present for you.,Happiness
- For sure.- Thank you. I will take that.,Neutral
"So this morning, you all knew",Neutral
there was an advantage hidden.,Surprise
Cody found it. This is theChoose Your Champion Advantage.,Happiness
What it means isCody had the secret opportunity,Neutral
"to select one of youto win this challenge,",Neutral
"which means, if he doesn't win,",neutral
but the person he bet on--if they win-- he is also safe.,Neutral
"This is his secret to keep,which means",neutral
you won't know until Tribal,Neutral
because we will notreveal this until,Neutral
after the votes have been castbut before they are read.,Neutral
Huge advantage withseven people left in the game.,Happiness
"All right, now we're gonnadraw for spots.",Neutral
Then we'll get started.,Neutral
Here we go. Who are you gonnabe sitting next to in the water?,Neutral
"All right, here we go.Everybody get under your grate.",Neutral
[inhaling through noses],Neutral
And this challenge,Neutral
is on.,Neutral
This is a classicSurvivor challenge.,Neutral
This is uniqueevery time we run it.,Neutral
Every dayin the ocean is different.,Neutral
You might start witha higher tide or a lower tide.,Neutral
Everybody looking good.,Happiness
Still have plentyof breathing room at this point.,Neutral
"Owen, how you feeling right now?",Neutral
OWEN: It's unbelievable.I'm happy to be here.,happiness
You always want to try this one.,Neutral
- Yeah.- [laughing],happiness
PROBST:That's easy to say,neutral
until a swell comes.,Neutral
[inhales sharply],Surprise
"PROBST:I can see from looks on faces,",neutral
you're already uncomfortable.,Fear
Claustrophobia isprobably the first thing.,Fear
"The tide hasn't risen that much,",neutral
but you get little swellslike that.,Neutral
"Moment by moment,that tide is rising.",Neutral
Make no mistake about it.,Neutral
Your breathing roomis decreasing.,Fear
And Gabler can't take it anymore.,Anger
Gabler is the first person out.We are down to six.,Neutral
"If Cody bet on Gabler,that bet is over.",Neutral
But only Cody knowswho he bet on.,Neutral
[coughing],neutral
"Obviously, a big advantagein this challenge is",neutral
how comfortable are youin the water in general?,Neutral
Not everybody grows up surfing.,Neutral
Another swell.,Neutral
"- [Sami groans]- Sami, out of nowhere",Neutral
"takes a swell,can't take anymore.",Sadness
And we are down to five.,Neutral
Those are the momentsthat get you.,Neutral
The swell is too much.It lasts too long.,Sadness
"PROBST: You're underwater longerthan you feel comfortable,",fear
and you just pop out.,Surprise
And there it comesjust like that.,Neutral
Another swell.,Neutral
"Some of these swells are fast,some of them",neutral
really take their time.,Neutral
Wow.,Surprise
"Another big, slow swell.",Neutral
This is impressive.,Happiness
PROBST:That was a long time underwater.,Neutral
"Jesse's out,and we're down to four.",neutral
"Karla, Owen, Cody and Cassidy.",Neutral
"GABLER:Great job, buddy.",happiness
We're getting down to it now.,Neutral
That water is rising.,Fear
Immunity on the line.,Fear
This is old school Survivor.,Neutral
Back when we inflicteda little more pain.,Anger
Nice to revisitsome of our old haunts.,Happiness
♪ ♪,neutral
You are at one hourin this challenge.,Neutral
It's exhaustingto be doing this right now.,Sadness
Everybody wants it to be over.,Sadness
You got to keep digging.,Neutral
♪ ♪,neutral
Tide continues to rise.,Neutral
This isn't just one swell.This is constant.,Neutral
That steel grateis being pushed around.,Neutral
Here comes another swell.,Neutral
Absolutely submerged.,Neutral
PROBST:This is the most difficultstage so far.,Fear
A far cry from when we started.,Neutral
Still underwater.,Fear
We couldlose somebody here soon.,Fear
"Cody has let go,but he's still under.",Sadness
That's the panic.,fear
Everybody's underwater. Unbelievable.,Surprise
- Cody's back in it...- [gasping],Surprise
- ...gasping for a breath.- GABLER: Golly.,Surprise
PROBST:That's how you do iton Survivor!,Surprise
Cody lets go again.,Neutral
He's still underwater.He's still good.,Neutral
- Cody can't do it. He's out!- [Cody groans],sadness
We're down to three.,Neutral
"Now the question for Cody is,",neutral
