Text,emotion
"and if someone else
needs what I need, I trust them.",neutral
"If they don't need what I need,
then I don't trust them.",anger
"Heidi, there's a
couple of people who say,",neutral
"- ""I feel pretty good.""
- But the difference","- happiness
- neutral"
"between me and possibly
everyone else here...",neutral
"I had votes last Tribal Council
and the previous one.",neutral
"So, I'm not comfortable
because I keep seeing my name.",fear
"Carson, how about you?",neutral
"How comfortable are you with
what you think has happened?",neutral
"Um, to be honest,
I'm a little scared.",fear
"Um, I'm kind of, like,
on the edge of my seat.",surprise
"You know,
I love this game so much,",happiness
so I am a little nervous.,fear
"The way you just said that was,
""I love this game.",happiness
"I don't want to leave.""",sadness
"But if it is you, what
will your takeaway be, Carson?",neutral
"I think coming
in at such a young age,",neutral
"I wasn't sure how
I would be with all these people",uncertainty
"that have so much more
experience than me.",neutral
"Also, just battling my own
insecurities about myself.",sadness
I was the weird kid.,neutral
"I was definitely
not cool in high school.",sadness
"I just learned how
to do the bro handshake,",happiness
"like, a month
before coming out here.",neutral
"Like, I'm such a quirky person,",neutral
"but I think Survivorhas taught
me how to accept my quirks",happiness
and be confident in them.,neutral
"And that's something
I would never be able to buy",sadness
with just a million dollars.,neutral
"So I'm beyond
grateful to be here.",happiness
How beautiful is that?,surprise
We are all in awe of Carson,surprise
"and everything he's done
at that age and the way",neutral
"he's performing here, and
everything about him is amazing.",happiness
Thank you.,happiness
"Carolyn, how comfortable
are you with where you think",neutral
"the vote is going and
what you're gonna do tonight?",neutral
"Yeah, I'm scared. I'm not
comfortable. I'm-I'm nervous.",fear
"I'm putting my trust
in people that did not",disgust
"vote with me last time.
It's just, I'm nervous.",fear
"All right, it is time to vote.",neutral
"Danny, you're up.",neutral
I'll go tally the votes.,neutral
"If anybody has
an advantage or an idol",neutral
"and you want to play it,
now would be the time to do so.",neutral
"- Okay.
- Jeff?",neutral
I'm gonna play this for Carson.,neutral
Okay.,neutral
This is a hidden immunity idol.,surprise
"Any votes cast for Carson
will not count.",anger
I'll read the votes.,neutral
"First vote, Carson.
Does not count.",disgust
Carson. Does not count.,neutral
Danny. One vote Danny.,neutral
Danny. Two votes Danny.,neutral
"Heidi. Two votes Danny,
one vote Heidi.",neutral
Heidi. We're tied.,surprise
"Two votes Heidi,
two votes Danny, one vote left.",surprise
"Twelfth person and
the fifth member of our jury...",neutral
Danny.,neutral
Need to bring me your torch.,neutral
What?,surprise
"Oh, man.",neutral
"Jeff, I promised
everybody back home,",neutral
"if you snuffed my torch,
I would De Niro face you.",anger
Sure. This is your moment.,happiness
"You snuff my torch, Jeff?
Snuff my torch.",anger
Huh?,surprise
Snuff my torch.,anger
"Snuff it. Yeah, snuff my torch.",anger
"- Yeah. Yeah.
- Oh, my God.",surprise
"Snuff, snuff it.
Go ahead, snuff.",anger
Huh?,surprise
Snuff.,Disgust
"- Danny.
- Hmm?",neutral
The tribe has spoken.,neutral
"- Love you, Danny.
- Love you, Danny.",happiness
Yeah. You guys are awesome.,happiness
Great move. Great move.,happiness
"Grab your torches,
head back to camp.",neutral
Good night.,neutral
Amen.,neutral
Captioning sponsored by CBS.,Neutral
"Captioned by Media Access
Group at WGBH access.wgbh.org",neutral
"Somehow we
are finally in the majority.",happiness
And so now we can run this game.,neutral
Next time onSurvivor...,surprise
We are outnumbered.,fear
We have to break that up.,neutral
"Carolyn
plays like she's clueless,",disgust
but she's fooling all of us.,surprise
"I need to take Carolyn
out. It breaks my heart",sadness
a little bit.,neutral
"Oh, I got voted out
by a great move.",surprise
"That's how I wanted to do it.
It was certainly clever.",happiness
I played my heart out.,happiness
"Uh, I left it all out there.
I have no regrets.",neutral
"This is the adventure
of my life, for sure.",happiness
I'll tell you that much.,neutral
"And, yeah, you know,
it's, uh, you know, Jeff...",neutral
"Jeff had to snuff my torch.
He's gonna get De Niro face.",anger
"Jeff, this guy over there,
he likes to snuff torches.",disgust
"Yeah, let him snuff my torch.
Yeah.",anger
♪ ♪,neutral
Hey.,neutral
"YAM YAM:
I said it 100,000 times.",anger
"If somebody has it,
it's Carolyn.",neutral
"CAROLYN: Tribal Council
tonight was amazing.",happiness
People...,Neutral
"were shocked and said,
""Whoa, that's really good.",surprise
"And that... Oh, my gosh.""",surprise
I played an idol for Carson.,neutral
This isa hidden immunity idol.,surprise
"Any votes cast
for Carson will not count.",anger
CAROLYN: And Danny went home.,neutral
"- Danny... the tribe has spoken.
- Hmm.",neutral
"YAM YAM: Love you, Danny.",happiness
"CAROLYN:
Got to whip an idol out.",surprise
"Nobody expected that, no one.",surprise
"Like, ""Carolyn did that?""",surprise
"CAROLYN:
Even though, technically,",neutral
"I didn't need to play my idol,",neutral
I still don't regret playing it.,neutral
"I assured that me and Carson
and Yam Yam are still together,",happiness
"and that's what we needed.
That was the most important.",neutral
YAM YAM: Girl!,happiness
"- Yes.
- So the red... I'm the bandit.",neutral
"[Carson gasps] - CAROLYN:
And so, what happened...",surprise
"- HEIDI: [laughs] Carolyn.
- LAUREN: Oh, yeah, tell us.",neutral
"CAROLYN: I found it the
first day we did the search.",surprise
"So what was that...
Like, day two or three?",neutral
"So I grabbed it,
I put it in my pants,",neutral
"and I just ran, and I went
to the shelter, and I, like...",fear
"For some reason, my brain said
like, ""Just do something crazy.""",surprise
"- So I made a red X, so I got a...
- CARSON: I love that.",happiness
"YAM YAM: I always knew
that Carolyn is super intelligent.",happiness
"I always knew that Carolyn is
a greatSurvivor player.",neutral
"But she let now everybody know
she's good.",happiness
CAROLYN: The fake idol?,surprise
"I thought Yam Yam found it,",surprise
"so if you didn't find it,
it was Sarah.",neutral
"- CAROLYN: Yes.
- Yeah.",neutral
"YAM YAM:
It's like, ""Girl, shut up.""",anger
"Your target keeps getting bigger
and bigger.",surprise
"All your craziness
is not craziness anymore.",surprise
"And I'm personally
a little afraid of her.",fear
"But none of it makes sense.
It might be, like, cute.",neutral
"CAROLYN: It doesn't, though.
Like... It did get...",neutral
"- JAIME: So she thinks that she walked out...
- No, it's not.",neutral
"Don't think I'm, like, some,
like, good player now because",neutral
"- I did a stupid... No.
- JAIME: But do you think that...",neutral
JAIME: I think Carolyn,neutral
is an example of...,neutral
don't judge a book by its cover.,neutral
"She may lead with emotions
and distract with emotions,",neutral
"but it's very calculated,",neutral
"and that's how you know
she's a good game player.",surprise
[snoring],neutral
"CARSON: I wake up this
morning, and Heidi is kind of stirring.",neutral
"She's checking the light
to make sure",neutral
"that it's bright enough to see,
and then,",neutral
she slowly gets up,neutral
and walks around and acts,neutral
"like she's gonna
go use the bathroom.",neutral
"No, no, no, no.
She's looking for an idol.",surprise
"Because Carolyn played an idol,",surprise
"people assume
there's another idol out there.",neutral
"I believe
there's an idol out there.",neutral
"And so, I immediately run over
to Carolyn, and I'm like,",surprise
"""Carolyn, Heidi's looking.
We've got to go.""",neutral
"Everyone knows
if they find an idol,",neutral
"it could change
the entire course",neutral
of this game.,neutral
"HEIDI:
I have an idol in my pocket,",neutral
"and I have not shared that
with anybody.",neutral
"But even with the idol, I don't
feel completely comfortable.",fear
"I'm the last Soka member
alive in this game,",sadness
"and I think in everyone's mind,",neutral
"Heidi's probably
the easy vote next.",neutral
"So, imagine if I had two idols.",neutral
"I could buy two Tribal Councils
back-to-back,",neutral
and then I could position myself,neutral
in the final four.,happiness
"But everyone's looking because
this is a huge opportunity",surprise
if anybody can find it,neutral
this late in the game.,neutral
Got a lizard egg.,surprise
No idol.,neutral
"Oh, Carolyn, you know what?",surprise
"We saw something at the top
of this tree over here.",surprise
"No, I'm not... Oh,
and you're telling me about it?",surprise
"Yeah. I'm not gonna climb up
there and get it.",neutral
"Are you luring me?
Is there a trap?",fear
"LAUREN: I have no idea
what game Carolyn is playing.",neutral
"Like, I've never seen a player
like Carolyn before.",surprise
She's fooling all of us.,anger
"- Where?
- At this tree right here.",neutral
Carolyn does seem,neutral
"like she doesn't know
what's going on,",surprise
"or just, like, she plays
that role, like she's clueless.",neutral
"But underneath it all,
she got some strategy going on.",surprise
CAROLYN: Girl.,neutral
"Oh, hell... Lauren!",surprise
"- [laughing]
- Laur... [laughs]",happiness
"The coc... You want me
to get the coconut?",surprise
"You could probably
get the coconut.",neutral
"- You want the coconut?
- Yeah, go get it.",neutral
No!,anger
"She's so confusing,
but she's so lovable,",neutral
"and it's just, like..
It's weird, man.",surprise
"And it's-it's scaring me
a little bit.",fear
It really is. [Laughs],happiness
[Carolyn screams],fear
"LAUREN: I'm down
for it just being s four.",neutral
"- Yeah.
- Yeah.",neutral
Who do y'all want to go next?,neutral
I think Carolyn.,neutral
"- For real.
- Mm-hmm.",neutral
"- LAUREN: She shouldn't have told us the story.
- CARSON: No.",neutral
"LAUREN: She shouldn't have
told us the story.",anger
"- Yeah.
- Yeah, she shouldn't have told us that.",disgust
"And she's gonna be pissed at me,",anger
"- but she's playing a great game.
- JAIME: Yeah.",neutral
"Y'all, she probably got
something else up her sleeve,",surprise
"- too.
- Mm-hmm.",neutral
"I feel like Jaime and Lauren
are buying what I'm saying, but",neutral
"in reality, I want to stay
with Carolyn and Yam Yam.",happiness
"I think it's time
for a Ratu member to go now.",sadness
"But in order
for Ratu to feel secure,",neutral
I need Yam Yam and I to pretend,neutral
"that we are working
with Lauren and Jaime.",neutral
"We allhave to do that, though.
Y'all are the ones.",neutral
She...,neutral
"Okay, I will make sure...",neutral
"Considering that Lauren
and Jaime and Yam Yam and I have",neutral
"worked together
for the last two Tribals,",neutral
"they feel very comfortable,
and that's great, but",happiness
"they shouldn't because
one of them's going next.",fear
Come on in!,happiness
"Survivor44,
what do we have in store?",neutral
"All right, you ready to get
to today's reward challenge?",surprise
"- [all voicing assent]
- [cheering]",happiness
"For today's challenge,
we're gonna randomly divide",neutral
into two teams of three.,neutral
"One player will be strapped
inside a giant ball.",surprise
"They will guide their two
blindfolded tribe members",neutral
"as you push the ball
through a long, winding course",neutral
